PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SalePrice
527162090,20,6,63.0,7875,2,0,4,2,4,1,1,9,3,3,1,1,7,5,1995,1996,2,2,7,0,2,38.0,3,3,4,4,0,1,0.0,0.0,1237.0,1237.0,2,4,1,1,0,0,1253,0.0,0.0,2,0,3,1,1,3,2,3,2.0,402.0,3,3,220,21,0,0,0,0,0,0,0,0,6,2007,1,12.07824495582233
528106010,60,6,111.0,16259,2,0,4,2,4,2,1,19,3,3,1,4,9,5,2006,2006,2,2,15,0,4,370.0,3,3,5,4,2,1,0.0,0.0,1249.0,1249.0,2,5,1,1,1347,0,2596,0.0,0.0,3,1,4,1,1,0,2,2,3.0,840.0,3,3,240,154,0,0,0,0,0,0,0,0,9,2006,4,12.74444728628135
532378240,20,6,0.0,6173,2,0,1,2,4,1,1,23,3,3,1,1,5,6,1967,1967,2,2,7,0,2,75.0,3,2,3,3,0,6,599.0,0.0,277.0,876.0,2,3,1,1,0,0,902,0.0,0.0,1,0,3,1,1,0,2,1,1.0,288.0,3,3,0,0,0,0,0,0,0,3,0,0,8,2007,1,11.74006900564972
916402015,20,6,75.0,12890,2,0,1,2,4,1,1,27,3,3,1,1,6,5,1989,1989,2,2,16,0,2,128.0,3,2,4,3,0,1,0.0,0.0,1495.0,1495.0,2,5,1,1,0,0,1495,0.0,0.0,2,0,3,1,1,3,2,1,2.0,438.0,3,3,252,0,192,0,0,0,0,0,0,0,7,2008,1,11.918397239722838
528480180,20,3,84.0,10440,2,0,4,2,4,2,1,25,3,3,1,1,8,5,2007,2007,2,2,6,0,0,0.0,3,3,4,3,1,1,0.0,0.0,1574.0,1574.0,2,5,1,1,0,0,1584,0.0,0.0,2,0,2,1,1,4,2,3,2.0,594.0,3,3,0,256,0,0,0,0,0,0,0,0,5,2007,4,12.473539255481047
531363060,20,6,63.0,7500,2,0,4,2,4,1,1,24,3,3,1,1,7,5,2004,2005,2,2,15,0,2,120.0,3,3,4,3,0,6,680.0,0.0,400.0,1080.0,2,5,1,1,0,0,1080,1.0,0.0,1,0,3,1,1,0,0,0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,4,2008,1,11.856522261533737
535353050,20,6,75.0,9532,2,0,4,2,4,1,1,20,3,3,1,1,4,6,1953,1953,2,2,15,0,0,0.0,3,2,3,3,0,4,595.0,354.0,156.0,1105.0,2,4,1,1,0,0,1647,1.0,0.0,1,0,3,1,2,2,2,3,1.0,280.0,3,3,225,0,0,0,0,368,2,4,0,0,2,2007,1,11.938199736300925
528228270,120,6,53.0,3922,2,0,4,2,4,1,1,1,3,3,4,1,7,5,2006,2007,2,2,17,0,2,72.0,3,3,5,3,2,1,0.0,0.0,1258.0,1258.0,2,5,1,1,0,0,1258,0.0,0.0,2,0,2,1,1,4,2,3,3.0,648.0,3,3,144,16,0,0,0,0,0,0,0,0,6,2007,4,12.058158312538197
903425280,70,6,60.0,8730,2,0,4,2,4,1,1,4,5,3,1,4,6,7,1915,2003,2,2,16,0,0,0.0,3,1,3,3,0,1,0.0,0.0,698.0,698.0,2,5,1,2,698,0,1396,0.0,0.0,1,0,3,1,1,0,6,1,1.0,384.0,3,3,0,0,0,0,259,0,0,0,0,0,7,2007,1,11.941950837487406
911128020,30,C (all),60.0,6060,2,0,4,2,4,1,1,12,3,3,1,1,5,9,1930,2007,4,2,9,0,0,0.0,3,1,3,3,0,5,737.0,0.0,100.0,837.0,2,5,1,1,0,0,1001,0.0,0.0,1,0,2,1,1,0,6,1,1.0,216.0,3,1,154,0,42,86,0,0,0,0,0,0,11,2007,1,11.735276702486741
528106040,20,6,107.0,14450,2,0,4,2,4,1,1,19,3,3,1,1,9,5,2006,2007,2,2,6,0,2,315.0,3,3,5,3,3,1,0.0,0.0,2121.0,2121.0,2,5,1,1,0,0,2121,0.0,0.0,2,1,3,1,1,5,2,3,3.0,732.0,3,3,124,98,0,0,142,0,0,0,0,0,5,2007,4,12.936754021718041
902405120,50,8,60.0,5400,2,0,4,2,4,1,1,21,3,3,1,2,6,6,1920,1950,2,2,9,0,0,0.0,3,1,3,3,0,1,0.0,0.0,972.0,972.0,2,5,1,1,0,436,1480,0.0,0.0,1,0,3,1,1,0,6,1,1.0,207.0,2,3,0,0,176,0,0,0,0,0,0,0,9,2009,8,11.686887175419702
528435070,20,6,85.0,10000,2,0,4,2,4,1,1,25,3,3,1,1,8,5,2006,2006,4,2,15,0,4,410.0,3,3,4,4,2,1,0.0,0.0,1588.0,1588.0,2,5,1,1,0,0,1588,0.0,0.0,2,0,3,1,1,4,2,2,3.0,825.0,3,3,144,45,0,0,0,0,0,0,0,0,12,2007,1,12.33270970174018
534426040,20,6,72.0,10007,2,0,1,2,4,1,1,20,3,3,1,1,5,7,1959,2006,2,2,7,0,2,54.0,3,2,3,3,0,5,806.0,0.0,247.0,1053.0,2,5,1,1,0,0,1053,1.0,0.0,1,1,3,1,1,0,2,2,1.0,312.0,3,3,0,0,0,0,0,0,0,3,0,0,8,2008,1,11.8879382384223
902206020,30,8,52.0,7830,2,0,4,2,4,1,1,21,3,3,1,1,3,5,1921,1950,2,2,1,0,0,0.0,3,1,2,3,0,2,416.0,0.0,76.0,492.0,2,3,1,1,0,0,492,1.0,0.0,1,0,1,1,1,0,6,1,1.0,200.0,2,1,0,0,78,0,0,0,0,0,0,0,6,2006,1,11.026808713825016
526354020,20,6,90.0,11727,2,0,4,2,4,2,1,20,3,3,1,1,7,6,1969,1969,2,2,7,0,2,434.0,4,2,3,3,1,1,0.0,0.0,1851.0,1851.0,2,4,1,1,0,0,1851,0.0,0.0,2,0,3,1,1,3,2,3,2.0,506.0,3,3,0,146,0,0,0,0,0,0,0,0,3,2006,1,12.16577655436517
903484110,190,8,60.0,10320,2,1,4,3,4,1,1,12,1,3,2fmCon,4,6,7,1915,1965,2,2,9,Grvl,0,0.0,4,2,3,3,0,3,276.0,262.0,160.0,698.0,2,5,1,3,649,0,1403,1.0,0.0,1,1,3,1,1,0,6,1,1.0,308.0,3,3,0,0,288,0,0,0,0,0,0,0,2,2009,1,11.661354090741
534276070,80,6,65.0,10482,2,0,4,2,4,1,1,20,3,3,1,8,6,8,1958,1958,4,2,15,0,2,63.0,4,2,3,3,2,6,507.0,0.0,81.0,588.0,2,5,1,1,0,0,1138,0.0,1.0,1,0,3,1,1,0,2,2,1.0,264.0,3,3,224,0,0,0,0,0,0,1,0,0,6,2007,1,11.884495917930655
528166090,20,6,110.0,15274,2,0,1,2,4,2,1,19,3,3,1,1,9,5,2003,2003,4,2,15,0,2,724.0,3,3,5,3,0,6,1972.0,0.0,480.0,2452.0,2,5,1,1,0,0,2452,2.0,0.0,2,0,3,1,1,4,2,3,3.0,886.0,3,3,0,116,0,0,0,0,0,3,0,0,7,2009,1,13.005831808336863
907202050,20,6,61.0,8800,2,0,1,2,4,1,1,6,3,3,1,1,5,7,1977,2008,2,2,7,0,0,0.0,3,2,4,3,1,2,532.0,144.0,364.0,1040.0,2,3,1,1,0,0,1040,0.0,0.0,2,0,3,1,1,0,6,1,2.0,484.0,3,3,0,0,0,0,288,0,0,0,0,0,9,2009,1,11.921725007667265
527163010,60,6,75.0,10000,2,0,1,2,4,2,1,9,3,3,1,4,6,5,1993,1994,2,2,7,0,0,0.0,3,3,4,3,0,1,0.0,0.0,763.0,763.0,2,4,1,1,892,0,1655,0.0,0.0,2,1,3,1,1,3,2,3,2.0,440.0,3,3,157,84,0,0,0,0,0,0,0,0,4,2010,1,12.077676615757813
527375180,20,6,78.0,10140,2,0,4,2,4,1,1,NWAmes,3,3,1,1,6,6,1974,1974,4,2,11,0,2,196.0,3,2,3,3,0,5,888.0,0.0,228.0,1116.0,2,5,1,1,0,0,1116,1.0,0.0,2,0,3,1,1,3,2,2,2.0,528.0,3,3,0,0,0,0,0,0,0,2,0,0,4,2009,1,12.031129798974042
528218140,60,6,58.0,14054,2,0,1,2,4,1,1,9,3,3,1,4,7,5,2006,2006,2,2,15,0,0,0.0,3,3,4,3,2,1,0.0,0.0,879.0,879.0,2,5,1,1,984,0,1863,0.0,0.0,2,1,4,1,1,4,4,3,3.0,660.0,3,3,100,17,0,0,0,0,0,0,0,0,11,2006,4,12.29779001527865
531451280,60,6,70.0,11218,2,0,4,2,4,1,1,24,3,3,1,4,6,5,1992,1992,2,2,16,0,0,0.0,3,3,4,3,0,1,0.0,0.0,1055.0,1055.0,2,5,1,1,790,0,1845,0.0,0.0,2,1,3,1,1,3,2,2,2.0,462.0,3,3,635,104,0,0,0,0,0,4,4,400,5,2010,1,12.149507585033072
535152200,20,6,74.0,8856,2,0,4,2,4,1,1,20,3,3,1,1,5,4,1957,1957,2,2,16,0,2,143.0,3,2,3,3,0,5,621.0,52.0,503.0,1176.0,2,3,1,1,0,0,1176,1.0,0.0,1,0,3,1,1,4,2,2,1.0,292.0,3,3,0,88,0,0,95,0,0,0,0,0,5,2008,1,11.824087219587643
905105200,20,6,65.0,7800,2,0,4,2,4,1,1,23,3,3,1,1,5,7,1966,2008,4,2,7,0,2,47.0,3,2,3,3,1,4,240.0,474.0,150.0,864.0,2,5,1,1,0,0,892,1.0,0.0,1,0,3,1,1,0,6,1,1.0,416.0,3,3,0,0,0,0,0,0,0,0,0,0,6,2010,1,11.834291315386718
902402150,30,8,60.0,7200,2,0,4,2,4,1,1,21,3,3,1,1,5,4,1910,2006,4,2,9,0,0,0.0,3,1,3,3,0,5,247.0,465.0,310.0,1022.0,3,3,0,1,0,0,1022,1.0,0.0,1,0,2,1,6,0,6,1,1.0,280.0,3,3,0,30,226,0,0,0,0,0,0,0,6,2009,1,11.350418300109132
534477030,20,6,89.0,10680,2,0,4,2,4,1,1,20,3,3,1,1,5,3,1951,1951,4,2,16,0,2,44.0,3,2,3,2,0,2,756.0,0.0,1380.0,2136.0,2,3,0,2,0,0,2136,0.0,0.0,2,0,4,1,4,0,6,1,2.0,528.0,3,3,0,30,0,0,0,0,0,3,0,0,10,2006,1,11.834291315386718
527106140,60,6,59.0,9535,2,0,1,2,4,1,1,9,3,3,1,4,6,5,1998,1998,2,2,15,0,0,0.0,3,3,4,3,3,6,851.0,0.0,75.0,926.0,2,5,1,1,678,0,1604,0.0,0.0,2,1,3,1,1,0,2,3,2.0,472.0,3,3,100,82,0,0,0,0,0,0,0,0,5,2008,1,12.18332077348399
909100110,70,6,66.0,6858,2,0,4,3,4,2,1,22,3,3,1,4,6,4,1915,1950,2,2,16,0,0,0.0,3,3,4,3,0,1,0.0,0.0,806.0,806.0,2,3,0,3,806,0,1647,1.0,0.0,1,1,4,1,1,0,6,1,1.0,216.0,3,3,0,66,136,0,0,0,0,0,0,0,5,2010,1,11.759793355371237
532354150,20,6,75.0,8100,2,0,4,2,4,1,1,23,2,3,1,1,5,8,1961,2007,2,2,16,0,0,0.0,4,2,3,3,0,5,764.0,0.0,100.0,864.0,2,5,1,1,0,0,864,1.0,0.0,1,0,3,1,1,3,6,1,1.0,420.0,3,3,132,0,0,0,0,0,0,0,0,0,7,2008,1,11.813037464800539
907202190,20,6,0.0,9216,2,0,1,2,4,1,1,6,3,3,1,1,5,6,1975,1975,2,2,7,0,2,176.0,3,2,3,3,2,5,294.0,0.0,782.0,1076.0,2,3,1,1,0,0,1076,0.0,0.0,1,1,3,1,1,2,6,1,2.0,576.0,3,3,0,0,0,0,0,0,0,3,0,0,9,2008,1,11.871969600157657
903204095,40,8,50.0,9100,2,0,4,2,4,1,1,4,5,2,1,1,5,6,1930,1960,2,2,15,0,0,0.0,3,1,3,3,0,1,0.0,0.0,742.0,742.0,2,3,1,2,0,156,935,0.0,0.0,1,0,2,1,1,0,6,1,1.0,308.0,3,2,0,0,0,0,0,0,0,0,4,600,8,2008,1,11.283524879179666
531373060,60,6,67.0,12774,2,0,4,2,4,4,1,24,3,3,1,4,7,5,2003,2004,2,2,15,0,2,95.0,3,3,4,3,2,1,0.0,0.0,835.0,835.0,2,5,1,1,828,0,1663,0.0,0.0,2,1,3,1,1,0,2,2,2.0,478.0,3,3,168,68,0,0,0,0,0,0,0,0,7,2008,1,12.167856627501678
902201110,50,8,50.0,6000,2,0,4,2,4,1,1,21,3,3,1,2,5,7,1950,1970,2,2,16,0,0,0.0,5,2,3,3,0,4,384.0,0.0,384.0,768.0,2,3,1,2,560,0,1328,0.0,0.0,1,1,3,1,1,0,6,1,1.0,308.0,3,3,0,12,0,0,0,0,0,3,0,0,3,2009,1,11.771443882099637
527107040,60,6,0.0,10364,2,0,1,2,4,1,1,9,3,3,1,4,6,5,1995,1996,2,2,9,0,0,0.0,3,3,4,3,0,1,0.0,0.0,806.0,806.0,2,4,1,1,766,0,1572,0.0,0.0,2,1,3,1,1,3,4,3,2.0,373.0,3,3,0,40,0,0,0,0,0,0,0,0,5,2007,1,12.031725210748633
903228060,50,8,50.0,6000,2,0,4,2,4,1,1,4,3,3,1,2,6,5,1939,1950,2,2,16,0,0,0.0,3,2,3,3,0,2,264.0,0.0,475.0,739.0,2,5,1,1,468,0,1342,0.0,0.0,2,0,2,2,1,4,6,1,1.0,240.0,3,3,0,0,0,0,0,0,0,0,0,0,4,2008,1,11.561725152903833
527402150,20,6,0.0,10530,2,0,1,2,4,2,1,20,3,3,1,1,6,5,1971,1971,4,2,11,0,0,0.0,3,2,3,3,0,5,282.0,35.0,664.0,981.0,2,3,1,1,0,0,981,1.0,0.0,1,1,3,1,1,0,6,1,2.0,576.0,3,3,0,312,40,0,0,0,0,0,0,0,3,2007,1,11.872353615355413
907135020,20,6,75.0,9525,2,0,4,2,4,1,1,6,3,3,1,1,5,6,1995,2006,2,2,15,0,0,0.0,3,3,4,3,0,1,0.0,0.0,1099.0,1099.0,2,5,1,1,0,0,1099,0.0,0.0,1,1,3,1,1,0,2,1,1.0,352.0,3,3,278,0,0,0,0,0,0,0,0,0,6,2008,1,11.87757552297847
531380080,60,6,0.0,8880,2,0,1,2,4,1,1,24,3,3,1,4,7,5,1994,2002,2,2,15,0,0,0.0,3,3,4,3,0,6,695.0,0.0,253.0,948.0,2,5,1,1,888,0,2110,1.0,0.0,2,1,3,1,1,2,2,2,2.0,463.0,3,3,0,130,0,0,0,0,0,0,0,0,5,2010,1,12.230770136157428
914478100,85,6,82.0,8410,2,0,1,2,4,2,1,15,3,3,1,7,6,6,1974,1974,2,2,11,0,0,0.0,3,2,4,3,2,5,924.0,0.0,46.0,970.0,2,3,1,1,0,0,1026,1.0,0.0,1,0,2,1,1,1,2,1,2.0,528.0,3,3,193,0,0,0,0,0,0,0,0,0,4,2007,1,11.870606902224587
533215040,120,3,42.0,4385,2,0,1,2,4,1,1,25,3,3,4,1,9,5,2001,2001,2,2,15,0,0,0.0,3,3,5,3,2,6,964.0,0.0,455.0,1419.0,2,5,1,1,0,0,1419,1.0,0.0,1,1,2,1,1,3,2,3,2.0,588.0,3,3,155,58,0,0,0,0,0,0,0,0,9,2008,1,12.577639650232573
528150070,20,6,100.0,12919,2,0,1,2,4,1,1,19,3,3,1,1,9,5,2009,2010,4,2,15,0,4,760.0,3,3,5,3,3,6,2188.0,0.0,142.0,2330.0,2,5,1,1,0,0,2364,1.0,0.0,2,1,2,1,1,4,2,3,3.0,820.0,3,3,0,67,0,0,0,0,0,0,0,0,3,2010,4,13.323928581764989
907126010,20,6,82.0,12464,2,0,2,1,4,2,2,6,3,3,1,1,5,5,1996,1996,2,2,15,0,0,0.0,4,3,4,3,0,6,732.0,0.0,308.0,1040.0,2,4,1,1,0,0,1040,1.0,0.0,1,0,3,1,1,0,6,1,2.0,576.0,3,3,168,0,0,0,0,0,0,4,0,0,11,2009,1,11.931642378754141
527145080,120,6,43.0,5005,2,0,1,4,4,1,1,26,3,3,4,1,8,5,1992,1992,2,2,7,0,0,0.0,3,3,4,3,0,5,263.0,0.0,1017.0,1280.0,2,5,1,1,0,0,1280,0.0,0.0,2,0,2,1,1,0,2,2,2.0,506.0,3,3,0,82,0,0,144,0,0,0,0,0,1,2010,1,12.162648309521318
528120150,60,6,76.0,9591,2,0,4,2,4,1,1,19,3,3,1,4,8,5,2004,2005,2,2,15,0,2,344.0,3,3,5,3,2,1,0.0,0.0,1143.0,1143.0,2,5,1,1,1330,0,2473,0.0,0.0,2,1,4,1,1,4,4,2,3.0,852.0,3,3,192,151,0,0,0,0,0,0,0,0,10,2007,1,12.666660207428574
905226080,50,6,70.0,6960,2,0,4,2,4,1,1,23,3,3,1,2,7,8,1940,1998,2,2,16,0,0,0.0,3,1,3,3,0,5,258.0,0.0,422.0,680.0,2,5,1,2,504,0,1302,0.0,0.0,1,1,2,1,1,4,2,1,1.0,224.0,3,3,0,0,0,0,126,0,0,3,0,0,7,2007,1,12.015220809132838
908102140,20,6,75.0,9825,2,0,4,2,4,1,1,8,3,3,1,1,5,5,1966,1966,4,2,7,0,0,0.0,3,2,3,3,0,3,609.0,0.0,483.0,1092.0,2,3,1,1,0,0,1092,0.0,0.0,1,0,3,1,1,0,2,1,1.0,264.0,3,3,259,0,0,0,161,0,0,3,0,0,4,2008,5,11.719947764402807
905201110,20,6,88.0,14175,2,0,4,2,4,1,1,23,7,3,1,1,6,8,1956,1956,2,2,7,0,0,0.0,3,2,3,4,3,6,776.0,0.0,212.0,988.0,2,3,1,2,0,0,1188,1.0,0.0,1,0,1,1,1,3,2,1,2.0,621.0,3,3,102,89,231,0,0,0,0,0,0,0,6,2008,1,12.128116509451258
535478070,20,6,74.0,7400,2,0,4,2,4,2,1,20,1,3,1,1,7,6,1962,1962,2,2,16,0,0,0.0,3,2,3,3,0,2,809.0,0.0,236.0,1045.0,2,4,1,1,0,0,1045,1.0,0.0,1,0,3,1,1,0,6,1,2.0,528.0,3,3,0,0,0,0,0,0,0,0,0,0,3,2006,1,11.695255355062795
534176140,20,6,88.0,10738,2,0,1,2,4,2,1,NWAmes,3,3,1,1,6,7,1966,1966,4,2,7,0,0,0.0,3,2,3,3,0,5,792.0,0.0,301.0,1093.0,2,4,1,1,0,0,1093,1.0,0.0,2,0,3,1,1,2,2,2,2.0,484.0,3,3,224,0,0,0,0,0,0,3,4,400,11,2007,1,11.973516181427835
531376010,60,6,65.0,8366,2,0,1,2,4,1,1,24,3,3,1,4,6,5,2004,2004,2,2,15,0,0,0.0,3,3,4,3,0,1,0.0,0.0,798.0,798.0,2,5,1,1,842,0,1640,0.0,0.0,2,1,3,1,1,0,2,2,2.0,520.0,3,3,138,45,0,0,0,0,0,0,0,0,12,2008,1,12.06105265381003
534429030,90,6,70.0,9842,2,0,4,2,4,4,1,20,3,3,Duplex,1,4,5,1962,1962,2,2,7,0,0,0.0,3,4,0,0,0,0,0.0,0.0,0.0,0.0,2,3,1,1,0,0,1224,0.0,0.0,2,0,2,2,1,0,5,1,2.0,462.0,3,3,0,0,0,0,0,0,0,0,0,0,3,2007,1,11.530775206233024
909252020,70,6,60.0,7200,2,0,4,2,4,1,1,22,2,3,1,4,7,9,1936,2007,2,2,16,0,0,0.0,4,3,4,4,0,5,350.0,210.0,0.0,560.0,2,5,1,1,560,0,1135,1.0,0.0,1,0,3,1,1,0,6,2,2.0,576.0,3,3,256,0,0,0,0,0,0,3,0,0,4,2009,1,11.951186847493476
535378120,30,6,60.0,10230,2,1,4,2,4,1,1,21,3,3,1,1,5,7,1925,1950,2,2,9,Grvl,0,0.0,3,1,3,3,0,1,0.0,0.0,1054.0,1054.0,2,5,1,1,0,0,1078,0.0,0.0,1,0,3,1,1,0,6,1,1.0,264.0,3,1,0,0,0,0,112,0,0,2,0,0,12,2009,1,11.736077016252437
902427140,20,8,52.0,8626,2,0,4,2,4,1,1,21,3,3,1,1,4,6,1956,1956,2,2,9,0,0,1.0,3,2,0,0,0,0,0.0,0.0,0.0,0.0,2,4,1,1,0,0,968,0.0,0.0,1,0,2,1,1,0,2,1,1.0,331.0,2,3,0,0,0,0,0,0,0,0,0,0,5,2007,1,11.556951919719207
528142040,60,6,74.0,8834,2,0,4,2,4,1,1,19,3,3,1,4,9,5,2004,2005,4,2,15,0,4,216.0,3,3,5,3,0,6,1170.0,0.0,292.0,1462.0,2,5,1,1,762,0,2224,1.0,0.0,2,1,4,1,1,4,2,3,3.0,738.0,3,3,184,0,0,0,0,0,0,0,0,0,6,2009,1,12.765691290604371
535454060,90,6,60.0,8544,2,0,4,2,4,1,1,20,3,3,Duplex,1,3,4,1950,1950,2,2,14,0,0,0.0,3,2,0,0,0,0,0.0,0.0,0.0,0.0,2,4,0,3,0,0,1040,0.0,0.0,2,0,2,2,1,0,6,1,2.0,400.0,3,3,0,0,0,0,0,0,0,0,0,0,7,2006,1,11.445727410406752
907181140,60,6,68.0,9179,2,0,1,2,4,1,1,6,3,3,1,4,7,5,1999,1999,2,2,15,0,2,158.0,3,3,4,3,0,6,633.0,0.0,240.0,873.0,2,5,1,1,908,0,1790,1.0,0.0,2,1,3,1,1,0,2,2,2.0,588.0,3,3,0,88,0,0,0,0,0,0,0,0,6,2008,1,12.170450649220749
909251090,70,6,79.0,11526,2,0,1,3,4,1,2,7,3,3,1,5,6,7,1922,1994,2,2,9,0,0,0.0,3,1,5,3,0,1,0.0,0.0,588.0,588.0,2,2,1,1,748,384,2555,0.0,0.0,2,0,3,1,2,4,6,3,2.0,672.0,3,3,431,0,0,0,0,0,0,0,0,0,9,2008,1,12.160033942617156
902109010,30,8,70.0,5684,2,0,4,2,4,1,1,21,3,3,1,1,6,8,1930,2005,4,2,16,0,0,0.0,3,1,3,3,0,1,0.0,0.0,813.0,813.0,2,5,1,2,0,0,813,0.0,0.0,1,0,2,1,1,0,6,1,1.0,270.0,2,1,0,113,0,0,0,0,0,0,0,0,6,2006,1,11.608244735642321
907252220,60,6,0.0,11885,2,0,4,2,4,1,1,6,3,3,1,4,8,5,2001,2001,2,2,15,0,2,108.0,3,3,4,3,2,6,990.0,0.0,309.0,1299.0,2,5,1,1,573,0,1872,1.0,0.0,2,1,3,1,1,3,4,2,2.0,531.0,3,3,160,122,0,0,0,0,0,0,0,0,11,2009,1,12.474193386571581
534476320,20,6,80.0,9600,2,0,4,2,4,1,1,20,3,3,1,1,5,6,1956,1956,4,2,9,0,0,0.0,3,2,3,3,0,3,504.0,0.0,546.0,1050.0,2,4,1,1,0,0,1050,0.0,0.0,1,0,2,1,1,0,2,1,1.0,338.0,3,3,0,0,0,0,0,0,0,0,0,0,6,2009,1,11.766799946849087
528360050,60,6,114.0,17242,2,0,1,2,4,1,1,17,3,3,1,4,9,5,1993,1994,4,2,9,0,2,738.0,4,3,5,3,3,3,292.0,1393.0,48.0,1733.0,2,5,1,1,1567,0,3500,1.0,0.0,3,1,4,1,1,3,2,2,3.0,959.0,3,3,870,86,0,0,210,0,0,0,0,0,5,2006,1,13.278513770756783
908225240,20,6,75.0,10215,2,0,4,3,4,1,1,8,3,3,1,1,4,5,1954,1954,4,2,16,0,2,132.0,3,3,3,3,0,5,492.0,0.0,372.0,864.0,2,5,1,1,0,0,948,0.0,0.0,1,0,3,1,1,0,2,1,1.0,248.0,3,3,0,0,0,0,0,0,0,0,0,0,2,2007,1,11.6172944892629
903425270,50,6,60.0,8550,2,0,4,2,4,1,1,4,5,3,1,2,5,5,1926,1950,2,2,7,0,0,0.0,3,3,2,3,0,1,0.0,0.0,750.0,750.0,2,3,1,1,356,0,1316,0.0,0.0,1,0,4,1,1,0,6,1,2.0,576.0,3,3,0,0,0,0,0,0,0,0,0,0,10,2007,7,11.407576060361786
535126180,60,6,0.0,18450,2,0,1,2,4,1,1,20,3,3,1,4,6,5,1965,1979,1,6,11,0,1,113.0,4,2,4,3,0,2,187.0,723.0,111.0,1021.0,2,3,1,1,915,0,2380,0.0,0.0,2,1,3,1,7,1,5,1,2.0,596.0,3,3,0,265,0,0,0,0,0,0,0,0,8,2007,1,11.767575435251748
909428190,20,6,0.0,14778,2,0,1,1,4,3,1,7,6,3,1,1,6,7,1954,2006,4,2,7,0,2,72.0,3,2,3,3,0,4,728.0,0.0,568.0,1296.0,2,5,1,1,0,0,1640,1.0,0.0,1,0,3,1,1,4,6,1,2.0,924.0,3,3,108,0,0,216,0,0,0,0,0,0,11,2008,1,12.319405795112926
533212050,160,3,30.0,3180,2,2,4,2,4,1,1,25,3,3,4,4,6,5,2005,2005,2,2,9,Pave,0,0.0,3,3,4,3,0,6,390.0,0.0,210.0,600.0,2,5,1,1,600,0,1200,1.0,0.0,2,1,2,1,1,0,6,2,2.0,480.0,3,3,0,166,0,0,0,0,0,0,0,0,5,2008,1,12.013706813470414
903430080,70,8,52.0,3068,2,1,4,2,4,1,1,21,3,3,1,4,6,8,1920,1993,2,2,15,Grvl,0,0.0,4,1,3,3,0,1,0.0,0.0,662.0,662.0,2,5,1,1,662,0,1324,0.0,1.0,1,0,3,1,1,0,6,1,1.0,180.0,3,3,0,0,112,0,0,0,0,4,0,0,2,2010,1,11.711784520403112
916384070,20,6,68.0,8298,2,0,1,4,4,1,1,27,3,3,1,1,8,5,2006,2007,4,2,15,0,0,0.0,3,3,4,3,2,6,583.0,0.0,963.0,1546.0,2,5,1,1,0,0,1564,0.0,0.0,2,0,2,1,1,4,2,2,2.0,502.0,3,3,132,0,0,0,0,0,0,0,0,0,9,2007,4,12.496130643234865
528104070,60,6,104.0,13518,2,0,4,2,4,1,1,19,3,3,1,4,9,5,2008,2009,4,2,15,0,4,860.0,3,3,5,3,0,1,0.0,0.0,1926.0,1926.0,2,5,1,1,1174,0,3140,0.0,0.0,3,1,4,1,1,4,4,3,3.0,820.0,3,3,144,78,0,0,0,0,0,0,0,0,7,2009,4,13.091906231773164
903425190,50,8,90.0,33120,2,0,3,2,4,1,1,21,5,2,1,2,6,5,1962,1962,2,2,4,0,0,0.0,3,2,3,3,0,1,0.0,0.0,1595.0,1595.0,2,3,1,1,875,0,2486,0.0,0.0,2,0,5,1,1,4,6,1,2.0,576.0,3,3,0,0,0,0,0,0,0,0,0,0,10,2006,1,12.301387370778713
907176010,60,6,0.0,13142,2,0,1,2,4,2,1,6,6,3,1,4,6,5,1997,1997,2,2,15,0,2,128.0,3,3,4,3,0,6,688.0,0.0,176.0,864.0,2,5,1,1,899,0,1771,1.0,0.0,2,1,3,1,1,0,2,2,2.0,600.0,3,3,0,96,0,0,0,0,0,0,0,0,7,2008,1,12.281648468435115
528142090,20,6,107.0,11362,2,0,1,2,4,1,1,19,3,3,1,1,8,5,2004,2005,2,2,9,0,4,42.0,3,3,5,3,1,6,1039.0,0.0,797.0,1836.0,2,5,1,1,0,0,1836,1.0,0.0,2,0,3,1,1,4,2,3,3.0,862.0,3,3,125,185,0,0,0,0,0,0,0,0,3,2009,1,12.54254845357358
