PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SalePrice
534455030,20,RL,80.0,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,MetalSd,NA,BrkFace,203.0,Fa,CBlock,TA,TA,No,Rec,658.0,0.0,638.0,1296.0,GasA,TA,Y,SBrkr,0,0,1496,0.0,0.0,2,0,3,1,Typ,NA,Attchd,RFn,2.0,450.0,TA,Y,0,22,0,0,0,0,NA,MnPrv,NA,0,2,2008,WD ,11.860062063178267
905104180,20,RL,57.0,9764,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,NA,None,0.0,TA,CBlock,TA,TA,No,BLQ,702.0,0.0,192.0,894.0,GasA,Ex,Y,SBrkr,0,0,894,1.0,0.0,1,0,3,1,Typ,NA,Attchd,RFn,2.0,450.0,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2008,WD ,11.775297421715827
907200230,20,RL,60.0,8430,Pave,NA,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,NA,BrkFace,136.0,TA,CBlock,Gd,TA,No,Rec,616.0,0.0,424.0,1040.0,GasA,TA,Y,SBrkr,0,0,1040,0.0,0.0,2,0,3,1,Typ,NA,NA,NA,0.0,0.0,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2009,WD ,11.728044909070785
535304020,20,RL,66.0,12778,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1952,2003,Gable,CompShg,MetalSd,NA,None,0.0,TA,CBlock,TA,TA,No,GLQ,658.0,0.0,350.0,1008.0,GasA,Ex,Y,FuseA,0,0,1008,1.0,0.0,1,0,2,1,Typ,NA,Attchd,RFn,1.0,280.0,TA,Y,0,154,0,0,0,0,NA,MnPrv,NA,0,1,2006,WD ,11.845827048676645
908275240,20,RL,60.0,8172,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,WdShing,NA,None,0.0,TA,CBlock,TA,TA,No,ALQ,682.0,0.0,182.0,864.0,GasA,TA,Y,SBrkr,0,0,864,1.0,0.0,1,0,3,1,Typ,NA,Detchd,Unf,2.0,528.0,TA,N,196,0,0,0,0,0,NA,NA,NA,0,10,2007,COD,11.280690713644239
916384080,20,RL,64.0,9037,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,NA,BrkFace,32.0,TA,PConc,Gd,TA,Av,GLQ,428.0,0.0,1048.0,1476.0,GasA,Ex,Y,SBrkr,0,0,1484,0.0,0.0,2,0,2,1,Typ,Gd,Attchd,RFn,2.0,472.0,TA,Y,120,33,0,0,0,0,NA,NA,NA,0,12,2007,WD ,12.490879338036375
909253190,30,RL,52.0,6292,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,NA,None,0.0,TA,BrkTil,Gd,TA,Mn,Rec,384.0,0.0,384.0,768.0,GasA,TA,N,SBrkr,0,0,790,0.0,0.0,1,0,2,1,Typ,NA,Detchd,Unf,1.0,160.0,Fa,Y,0,141,0,0,0,0,NA,NA,NA,0,4,2008,WD ,11.418625774449596
527276160,60,RL,85.0,11900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,6,1977,1977,Gable,CompShg,HdBoard,NA,BrkFace,157.0,TA,PConc,Gd,TA,No,ALQ,400.0,0.0,722.0,1122.0,GasA,Ex,Y,SBrkr,988,0,1934,1.0,0.0,2,1,3,1,Typ,TA,Attchd,Unf,2.0,567.0,TA,P,0,176,0,0,200,0,NA,NA,NA,0,7,2009,WD ,12.128116509451258
535456020,20,RL,70.0,7945,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,NA,None,0.0,TA,CBlock,TA,TA,No,ALQ,179.0,506.0,465.0,1150.0,GasA,Ex,Y,FuseA,0,0,1150,1.0,0.0,1,0,3,1,Typ,NA,Attchd,RFn,1.0,300.0,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2006,WD ,11.856522261533737
528120010,60,RL,134.0,16659,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,TA,No,Unf,0.0,0.0,1582.0,1582.0,GasA,Ex,Y,SBrkr,570,0,2152,0.0,0.0,2,1,3,1,Typ,Gd,Detchd,Unf,2.0,728.0,TA,Y,0,368,0,0,0,0,NA,NA,NA,0,6,2007,New,12.468886808778029
905452050,30,RL,50.0,9340,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,NA,None,0.0,TA,CBlock,TA,TA,No,Rec,344.0,0.0,328.0,672.0,GasA,TA,Y,SBrkr,0,0,672,1.0,0.0,1,0,2,1,Typ,NA,Attchd,Unf,1.0,234.0,TA,N,0,113,0,0,0,0,NA,NA,NA,0,8,2009,WD ,11.635151947212842
906424010,80,RL,0.0,11454,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,8,5,1995,1995,Gable,CompShg,VinylSd,NA,BrkFace,302.0,TA,PConc,Gd,TA,Gd,GLQ,770.0,0.0,631.0,1401.0,GasA,Ex,Y,SBrkr,0,0,1511,1.0,0.0,2,0,3,1,Typ,Fa,Attchd,Fin,3.0,811.0,TA,Y,168,42,0,0,0,0,NA,NA,NA,0,2,2008,WD ,12.323860125621126
535352090,30,RL,80.0,8480,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1945,1950,Gable,CompShg,MetalSd,NA,None,0.0,Gd,CBlock,TA,TA,No,BLQ,700.0,0.0,93.0,793.0,GasA,TA,Y,SBrkr,0,0,793,1.0,0.0,1,0,2,1,Typ,NA,Detchd,Unf,1.0,240.0,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2009,WD ,11.635151947212842
908103350,80,RL,65.0,6305,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,NA,None,0.0,TA,CBlock,TA,TA,Av,ALQ,528.0,0.0,480.0,1008.0,GasA,TA,Y,SBrkr,0,0,1096,1.0,0.0,1,0,3,1,Typ,Fa,Detchd,Unf,1.0,352.0,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2010,WD ,11.737675724836684
528142050,60,RL,82.0,9709,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,NA,Stone,120.0,TA,PConc,Ex,TA,Gd,GLQ,778.0,0.0,140.0,918.0,GasA,Ex,Y,SBrkr,1142,0,2100,1.0,0.0,2,1,3,1,Typ,Gd,BuiltIn,Fin,3.0,786.0,TA,Y,172,104,0,0,0,0,NA,NA,NA,0,9,2007,New,12.674515682685282
535380050,50,RL,60.0,10930,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,6,1945,1950,Gable,CompShg,MetalSd,Grvl,None,0.0,TA,CBlock,TA,TA,No,BLQ,580.0,0.0,333.0,913.0,GasA,TA,Y,FuseA,510,0,1558,1.0,0.0,1,1,3,1,Typ,TA,Attchd,Unf,1.0,288.0,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2008,WD ,11.849404844423074
916325040,20,RL,0.0,50102,Pave,NA,IR1,Low,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,6,5,1958,1958,Gable,Tar&Grv,Plywood,NA,None,0.0,TA,CBlock,Gd,TA,Gd,BLQ,909.0,0.0,723.0,1632.0,GasA,TA,Y,SBrkr,0,0,1650,1.0,0.0,1,0,2,1,Typ,Gd,Attchd,Unf,2.0,518.0,TA,Y,0,0,0,0,138,0,NA,NA,NA,0,3,2006,WD ,12.43227152457339
528142020,60,RL,74.0,8899,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,NA,Stone,108.0,TA,PConc,Gd,TA,Av,GLQ,40.0,0.0,908.0,948.0,GasA,Ex,Y,SBrkr,1140,0,2088,0.0,0.0,2,1,4,1,Typ,Gd,BuiltIn,Fin,3.0,656.0,TA,Y,100,24,0,0,0,0,NA,NA,NA,0,6,2008,WD ,12.429220196836383
528218020,60,RL,65.0,10237,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,TA,No,Unf,0.0,0.0,768.0,768.0,GasA,Ex,Y,SBrkr,768,0,1536,0.0,0.0,2,1,3,1,Typ,Gd,Attchd,Fin,2.0,400.0,TA,Y,100,38,0,0,0,0,NA,NA,NA,0,6,2007,WD ,12.07824495582233
535177110,20,RL,80.0,9736,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1969,Gable,CompShg,Wd Sdng,NA,BrkFace,289.0,TA,CBlock,TA,TA,No,BLQ,668.0,138.0,525.0,1331.0,GasA,Gd,Y,SBrkr,0,0,1721,0.0,0.0,1,0,4,1,Typ,TA,Attchd,Unf,2.0,464.0,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2007,WD ,12.071689461663043
527455050,160,RL,24.0,2364,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,Plywood,NA,None,0.0,TA,CBlock,Gd,TA,No,ALQ,320.0,0.0,484.0,804.0,GasA,TA,Y,SBrkr,744,0,1548,0.0,1.0,2,1,3,1,Typ,TA,Detchd,Unf,2.0,440.0,TA,Y,108,0,0,0,0,0,NA,NA,NA,0,7,2009,WD ,11.898194668458823
531452020,120,RL,55.0,7892,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,NA,None,0.0,TA,CBlock,Gd,TA,No,Unf,0.0,0.0,918.0,918.0,GasA,TA,Y,SBrkr,0,0,918,0.0,0.0,2,0,2,1,Typ,TA,Attchd,Unf,1.0,264.0,TA,Y,28,0,0,0,0,0,NA,NA,NA,0,4,2010,WD ,11.507922973347437
528108040,60,RL,95.0,12350,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2009,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Ex,TA,No,GLQ,986.0,0.0,379.0,1365.0,GasA,Ex,Y,SBrkr,1325,0,2690,1.0,0.0,2,1,3,1,Typ,Gd,Attchd,RFn,3.0,864.0,TA,Y,0,197,0,0,0,0,NA,NA,NA,0,7,2009,New,12.896217824589245
528280110,60,RL,62.0,7917,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,TA,No,Unf,0.0,0.0,953.0,953.0,GasA,Ex,Y,SBrkr,694,0,1647,0.0,0.0,2,1,3,1,Typ,TA,Attchd,RFn,2.0,460.0,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,8,2007,WD ,12.07254696717504
535456100,20,RL,60.0,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,1954,Gable,CompShg,MetalSd,NA,None,0.0,TA,CBlock,TA,TA,No,Unf,0.0,0.0,825.0,825.0,GasA,TA,Y,FuseA,0,0,825,0.0,1.0,1,0,2,1,Typ,NA,Attchd,Unf,1.0,350.0,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2008,WD ,11.603688960617083
535181030,20,RL,0.0,12155,Pave,NA,IR3,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,6,3,1970,1970,Gable,CompShg,Plywood,NA,None,0.0,TA,CBlock,Gd,TA,No,LwQ,1237.0,0.0,420.0,1657.0,GasA,Gd,Y,SBrkr,0,0,1657,0.0,1.0,2,0,3,1,Typ,TA,Attchd,Unf,2.0,484.0,TA,Y,0,0,0,0,147,0,NA,NA,NA,0,3,2007,WD ,12.004574385508691
903200050,30,RL,0.0,7446,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,WdShing,NA,None,0.0,TA,CBlock,TA,TA,No,Rec,266.0,0.0,522.0,788.0,GasA,TA,Y,FuseA,0,0,788,0.0,0.0,1,0,2,1,Typ,TA,NA,NA,0.0,0.0,NA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,4,2006,WD ,11.51293546492023
533125120,60,RL,105.0,11025,Pave,NA,Reg,HLS,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,NA,BrkFace,692.0,TA,PConc,Ex,TA,Gd,GLQ,1118.0,0.0,216.0,1334.0,GasA,Ex,Y,SBrkr,1306,0,2826,1.0,0.0,2,1,3,1,Typ,TA,Attchd,RFn,3.0,888.0,TA,Y,177,208,186,0,0,0,NA,NA,NA,0,10,2006,WD ,12.718899265966332
905106170,20,RL,65.0,7832,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,NA,None,0.0,TA,CBlock,TA,TA,No,GLQ,775.0,0.0,89.0,864.0,GasA,Ex,Y,SBrkr,0,0,864,1.0,0.0,1,0,2,1,Typ,NA,Detchd,Unf,1.0,280.0,TA,Y,226,0,0,0,0,0,NA,NA,NA,0,5,2010,WD ,11.829566645319733
527108010,60,RL,134.0,19378,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,NA,BrkFace,456.0,TA,PConc,Gd,TA,Mn,GLQ,57.0,0.0,1335.0,1392.0,GasA,Ex,Y,SBrkr,1070,0,2462,1.0,0.0,2,1,4,1,Typ,Gd,Attchd,RFn,2.0,576.0,TA,Y,239,132,0,168,0,0,NA,NA,NA,0,3,2006,New,12.676079399771027
535401080,20,RL,0.0,9830,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,NA,None,0.0,Gd,CBlock,TA,TA,No,ALQ,72.0,258.0,733.0,1063.0,GasA,Ex,Y,SBrkr,0,0,1287,1.0,0.0,1,0,3,1,Typ,Gd,Detchd,Fin,2.0,576.0,TA,Y,364,17,0,0,182,0,NA,NA,NA,0,3,2010,WD ,11.995357787034976
533213030,20,FV,0.0,4403,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,NA,Stone,432.0,TA,PConc,Ex,TA,Av,GLQ,578.0,0.0,892.0,1470.0,GasA,Ex,Y,SBrkr,0,0,1478,1.0,0.0,2,1,2,1,Typ,Gd,Attchd,Fin,2.0,484.0,TA,Y,0,144,0,0,0,0,NA,NA,NA,0,6,2010,New,12.310437165348775
528250040,60,RL,0.0,8174,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,TA,No,GLQ,494.0,0.0,204.0,698.0,GasA,Ex,Y,SBrkr,644,0,1342,1.0,0.0,2,1,3,1,Typ,TA,Attchd,Fin,2.0,393.0,TA,Y,100,56,0,0,0,0,NA,NA,NA,0,5,2009,WD ,12.08954444723597
902128170,30,RM,60.0,7200,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1940,1992,Gable,CompShg,MetalSd,NA,Stone,294.0,Gd,CBlock,TA,TA,No,BLQ,510.0,0.0,278.0,788.0,GasA,TA,Y,SBrkr,0,0,804,1.0,0.0,1,0,2,1,Typ,Gd,Attchd,Unf,1.0,240.0,TA,Y,0,0,154,0,0,0,NA,MnPrv,NA,0,2,2010,WD ,11.686887175419702
535477130,60,RL,69.0,7590,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,NA,BrkFace,288.0,TA,CBlock,TA,TA,No,ALQ,540.0,0.0,324.0,864.0,GasA,TA,Y,SBrkr,936,0,1812,0.0,0.0,2,0,4,1,Typ,TA,Attchd,RFn,1.0,264.0,TA,Y,0,168,0,0,0,0,NA,NA,NA,0,7,2007,WD ,12.040614105490253
528275070,60,RL,0.0,8795,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,TA,No,GLQ,300.0,0.0,652.0,952.0,GasA,Ex,Y,SBrkr,1276,0,2256,0.0,0.0,2,1,4,1,Typ,TA,BuiltIn,Fin,2.0,554.0,TA,Y,224,54,0,0,0,0,NA,NA,NA,0,4,2009,WD ,12.371591321286905
911370490,120,RM,44.0,3843,Pave,NA,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,NA,Stone,186.0,TA,PConc,Ex,TA,Gd,GLQ,1476.0,0.0,120.0,1596.0,GasA,Ex,Y,SBrkr,0,0,1648,1.0,1.0,2,0,2,1,Typ,Gd,Attchd,Fin,2.0,525.0,TA,Y,162,53,0,153,0,0,NA,NA,NA,0,8,2008,New,12.592915429510244
526354070,60,RL,85.0,11075,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,NA,None,0.0,TA,CBlock,Fa,TA,Mn,ALQ,500.0,276.0,176.0,952.0,GasA,TA,Y,SBrkr,1020,0,2112,0.0,0.0,2,1,4,1,Typ,Gd,Attchd,Unf,2.0,576.0,TA,Y,280,0,0,0,0,0,NA,NA,NA,0,6,2008,WD ,12.239995696974733
531367050,60,RL,76.0,10142,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,TA,No,GLQ,656.0,0.0,300.0,956.0,GasA,Ex,Y,SBrkr,1128,0,2084,1.0,0.0,2,1,4,1,Typ,NA,BuiltIn,RFn,2.0,618.0,TA,Y,0,45,0,0,0,0,NA,NA,NA,0,1,2010,WD ,12.358798024384122
902110130,30,RM,56.0,7741,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,5,1924,1950,Gable,CompShg,MetalSd,Grvl,None,0.0,TA,BrkTil,TA,Fa,No,BLQ,143.0,72.0,817.0,1032.0,GasA,Gd,N,FuseA,0,0,1032,0.0,0.0,1,0,2,1,Typ,NA,Detchd,Unf,1.0,280.0,TA,Y,0,0,112,0,0,0,NA,MnPrv,NA,0,6,2006,COD,11.58989576532275
527106050,60,RL,65.0,8139,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,VinylSd,NA,BrkFace,119.0,TA,PConc,Gd,TA,No,ALQ,476.0,0.0,204.0,680.0,GasA,Gd,Y,SBrkr,790,0,1470,0.0,0.0,2,1,3,1,Typ,TA,BuiltIn,Fin,2.0,420.0,TA,Y,192,49,0,0,0,0,NA,NA,NA,0,10,2008,WD ,12.013706813470414
907200270,20,RL,45.0,8982,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,CemntBd,NA,None,0.0,TA,CBlock,Gd,TA,Av,ALQ,539.0,0.0,501.0,1040.0,GasA,TA,Y,SBrkr,0,0,1040,0.0,0.0,1,1,3,1,Typ,NA,Detchd,Unf,2.0,748.0,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,1,2007,WD ,11.812296455066814
903231050,45,RM,51.0,6120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,7,1939,1950,Gable,CompShg,AsbShng,NA,None,0.0,TA,BrkTil,TA,TA,No,Unf,0.0,0.0,884.0,884.0,GasA,Ex,Y,SBrkr,0,0,884,0.0,0.0,1,0,2,1,Typ,NA,Detchd,Unf,1.0,240.0,TA,Y,0,0,136,0,0,0,NA,MnPrv,NA,0,7,2007,WD ,11.635151947212842
907135080,20,RL,70.0,16561,Pave,NA,IR2,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,TA,No,ALQ,549.0,0.0,548.0,1097.0,GasA,Ex,Y,SBrkr,0,0,1097,1.0,0.0,1,1,3,1,Typ,NA,Attchd,Unf,1.0,242.0,TA,Y,306,0,0,0,0,0,NA,GdPrv,NA,0,7,2007,WD ,11.904298410001253
908229020,30,RL,56.0,4060,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,NA,None,0.0,TA,PConc,Fa,TA,No,Unf,0.0,0.0,864.0,864.0,GasA,Ex,Y,SBrkr,0,0,864,0.0,0.0,1,0,2,1,Typ,NA,NA,NA,0.0,0.0,NA,Y,0,96,0,0,0,0,NA,NA,NA,0,7,2009,WD ,11.511934974596555
527453160,160,RL,24.0,2308,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1975,1975,Gable,CompShg,Plywood,NA,None,0.0,TA,CBlock,Gd,TA,No,ALQ,286.0,294.0,275.0,855.0,GasA,Gd,Y,SBrkr,601,0,1456,0.0,0.0,2,1,4,1,Typ,NA,Attchd,RFn,2.0,460.0,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2008,WD ,11.870606902224587
903231070,50,RM,52.0,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,NA,None,0.0,TA,PConc,TA,TA,No,Unf,0.0,0.0,816.0,816.0,GasA,TA,Y,SBrkr,0,360,1176,0.0,0.0,1,0,3,1,Typ,Gd,Detchd,Unf,2.0,528.0,TA,Y,112,0,0,0,0,0,NA,MnPrv,Shed,400,9,2006,WD ,11.648338835562747
532378220,20,RL,0.0,8789,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,VinylSd,NA,None,0.0,TA,CBlock,TA,TA,Mn,Rec,659.0,0.0,253.0,912.0,GasA,TA,Y,SBrkr,0,0,941,0.0,0.0,1,0,3,1,Typ,Po,Attchd,Unf,1.0,288.0,TA,Y,64,0,0,0,0,0,NA,NA,NA,0,6,2006,WD ,11.769124610238766
911370410,120,RM,64.0,5587,Pave,NA,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,NA,Stone,186.0,TA,PConc,Ex,TA,Gd,GLQ,1480.0,0.0,120.0,1600.0,GasA,Ex,Y,SBrkr,0,0,1652,1.0,1.0,2,0,2,1,Typ,Gd,Attchd,Fin,2.0,482.0,TA,Y,162,53,0,153,0,0,NA,NA,NA,0,11,2008,New,12.880294363972055
909427230,70,RL,66.0,9042,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,1941,2006,Gable,CompShg,CemntBd,NA,None,0.0,Gd,Stone,TA,Gd,No,GLQ,275.0,0.0,877.0,1152.0,GasA,Ex,Y,SBrkr,1152,0,2340,0.0,0.0,2,0,4,1,Typ,Gd,Attchd,RFn,1.0,252.0,TA,Y,0,60,0,0,0,0,NA,GdPrv,Shed,2500,5,2010,WD ,12.493133274926212
527161040,80,RL,57.0,8923,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1998,1998,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,TA,No,GLQ,189.0,0.0,195.0,384.0,GasA,Gd,Y,SBrkr,631,0,1382,0.0,0.0,2,1,3,1,Typ,TA,BuiltIn,Fin,2.0,396.0,TA,Y,256,0,0,0,0,0,NA,NA,NA,0,2,2009,WD ,12.086731521684555
923201100,20,RL,75.0,12518,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,NA,BrkFace,182.0,TA,CBlock,TA,TA,No,ALQ,532.0,0.0,476.0,1008.0,GasA,Gd,Y,SBrkr,0,0,1008,0.0,0.0,1,0,3,1,Typ,NA,Attchd,Unf,1.0,384.0,TA,Y,144,0,0,0,0,0,NA,MnPrv,NA,0,4,2009,WD ,11.845827048676645
907420040,60,RL,85.0,11069,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,TA,No,Unf,0.0,0.0,608.0,608.0,GasA,Ex,Y,SBrkr,788,0,1396,0.0,0.0,2,1,3,1,Typ,Gd,BuiltIn,Fin,2.0,440.0,TA,Y,100,36,0,0,0,0,NA,NA,NA,0,7,2009,WD ,12.04355959836804
